Irradiance (W/m²),Module temperature (°C),Efficiency
960.67,34.639,0.09607882149144675
245.21,-5.4594,0.05656661789070467
1140.6,37.415,0.08741881876465656
930.67,55.753,0.089744577554386
63.547,12.282,0.05669272034937043
107.81,22.005,0.07885586194773363
363.65,30.296,0.0720557313953607
362.34,26.687,0.08323436000023882
438.74,28.778,0.08134472258944589
1005.1,37.09,0.08934953906646761
415.03,20.867,0.08687052705730139
81.14499999999998,8.817199999999998,0.05598589622415422
26.752,13.245,0.04240884205767405
49.133,23.772,0.04848600214668054
200.38,13.388,0.09268341249843284
941.48,45.324,0.08721135838167947
691.77,27.44,0.08590491075941156
629.29,49.921,0.08518668349467079
116.73,21.428,0.07135313093370531
49.521,5.8517,0.05215986556934454
195.08,7.0821,0.08234053786130947
122.68,12.614,0.08019543092781722
1048.7,32.805,0.09503211028624986
488.93,25.262,0.09046200830862769
1259.3,51.929,0.08682028172065807
203.75,17.37,0.08996666827689483
884.2899999999998,19.445,0.08741340304260338
615.89,29.345,0.09655466635344415
538.41,21.496,0.08617721411188366
970.52,27.235,0.08153929435276186
76.29099999999998,27.781,0.07023188194668697
834.47,51.506,0.07873951186280215
324.63,4.7888,0.08729885082342909
716.1,34.157,0.09180709179372336
780.27,50.819,0.08340488002306744
46.851,11.766,0.054346930477140315
331.18,25.701,0.07745352006702629
640.03,40.733,0.0883376536192334
810.1799999999998,41.347,0.0763164815579194
306.73,43.413,0.0931283912441964
977.65,41.543,0.0813812412347589
688.08,49.351,0.09550711462776257
941.31,48.473,0.08966351189434739
386.12,45.575,0.08538516098334546
92.289,7.1979,0.06720092687811965
969.96,39.614,0.07970131408941938
44.862,16.301,0.05523408037353137
371.38,49.162,0.07485438044419714
1010.3,47.102,0.08028783021000561
865.97,42.735,0.09192923184420283
1072.2,40.734,0.09267867817586037
397.96,34.114,0.09005938575171003
567.19,36.912,0.08616356916529058
166.92,23.058,0.08462230654328753
741.51,24.199,0.09433266130827238
169.83,11.725,0.08724260205208986
213.34,13.664,0.07732870656121876
196.9,11.705,0.09343329691444072
536.74,34.467,0.09063944090277105
719.56,36.968,0.08802980557004296
184.29,33.769,0.07261659013837832
789.96,34.459,0.08936437411772197
874.5299999999999,35.228,0.08371650878208507
857.57,32.773,0.09235610324087654
241.64,27.094,0.08151234556679378
327.27,36.214,0.06480415010964066
102.2,12.774,0.0659336292408294
871.36,55.836,0.08612989470214208
488.55,22.286,0.0838191688718483
384.2,16.021,0.0849920815433839
234.54,6.9686,0.09169441936250276
868.02,37.851,0.08337135852946949
313.22,12.527,0.08008733952398456
161.38,11.534,0.08373181229015367
893.9199999999998,38.983,0.08172073869606276
249.59,12.499,0.07892927824757343
123.43,21.169,0.06884983473655805
47.056,11.284,0.060588591801210526
484.61,37.583,0.04662363751890312
1153.0,31.191,0.08248900416183085
939.18,39.482,0.08275288103252058
801.1,38.72,0.08490397812415305
1190.6,41.762,0.09178125458375455
662.58,48.113,0.0791666008362718
521.1,28.676,0.08409002506174774
26.599,9.7641,0.042571763936359426
259.16,21.508,0.07988766921880355
1134.6,53.472,0.08972931376981536
864.15,45.642,0.0921410691796799
794.73,37.29,0.09180868527996765
825.96,49.643,0.08533189183799628
231.59,32.627,0.07849303255336758
782.09,23.717,0.09208645072857446
889.52,41.084,0.08472279335629433
99.723,7.1856,0.08014907468573984
63.417,4.852,0.06476187346921068
66.548,28.895,0.06206613457823139
240.72,38.328,0.06604375297921679
36.371,0.49601,0.042275111067878623
200.09,26.73,0.09811581472962116
353.02,25.29,0.09066755309576387
163.13,34.421,0.07863676159619773
276.39,14.984,0.0884141997289157
1131.0,54.064,0.08171915827288306
278.41,21.829,0.08995787502273918
192.83,35.625,0.06984329359635773
895.25,40.533,0.08872632451536307
40.268,24.976,0.0747746007263148
1044.3,41.117,0.08949576051931352
130.4,18.202,0.07796470549350526
1159.4,40.499,0.08211229481845397
1021.3,32.456,0.09366186104194499
1106.6,49.844,0.08928083909607945
70.768,12.809,0.0462359614939014
1082.4,45.549,0.08621537257078482
201.07,36.408,0.08420759133414517
173.13,-0.0535399999999999,0.09098945623889966
354.11,16.271,0.07460787592570965
75.967,29.043,0.05318578713462028
588.82,29.252,0.09677210525344522
627.96,42.489,0.09183725107068225
354.54,37.181,0.09132851143293116
1030.2,49.212,0.07675453681737351
31.095,26.089,0.04267765714295996
1121.5,43.912,0.09238115949071377
986.22,36.9,0.09263162332179875
363.28,30.238,0.08326083308015665
134.38,37.032,0.07325626858584068
891.4199999999998,30.563,0.0857779189464589
1106.7,30.781,0.07685546846841888
631.75,30.15,0.0905988223989861
200.26,9.569400000000002,0.09095097219035891
90.759,6.6602,0.09607241580715073
681.78,40.016,0.09775124005922092
896.32,46.762,0.09171543879080543
596.72,22.763,0.08427754276215434
775.2799999999999,42.238,0.08011115794673739
107.7,19.633,0.05483297874673744
316.34,12.157,0.09730280971328174
1078.4,49.191,0.07887235437129003
408.54,24.549,0.08893829950612443
112.94,8.5265,0.060079063798439636
480.48,47.92,0.07106790156935204
220.03,20.229,0.08683968216744133
781.3099999999998,24.796,0.09891576837466642
1125.2,43.857,0.09076620020510422
78.65099999999998,29.789,0.07888300343531614
231.91,18.33,0.07633325466388127
473.69,26.28,0.0914564500029689
1017.2,35.59,0.08478292718739544
69.327,25.087,0.07909685189472254
70.915,18.102,0.07116730836362849
184.7,30.055,0.049838326103574956
411.64,43.408,0.08112859026530209
973.93,30.53,0.08646466000204273
1067.0,39.887,0.0916544288571239
220.57,21.948,0.09147080236544201
992.91,36.346,0.08308221494290083
219.57,27.657,0.093782367567276
177.77,15.972,0.07866952136056075
134.09,19.098,0.08001009521689649
185.77,36.245,0.07115911705496289
258.02,27.706,0.07900710158038939
140.68,18.676,0.04220928693866426
240.47,13.97,0.0929696129166582
535.83,46.031,0.08064919118511982
166.13,18.134,0.061131780096519164
521.81,27.176,0.08256987280708573
583.52,41.882,0.08797516332278851
81.01099999999998,36.404,0.06255181392561371
519.51,28.083,0.09616317100361786
121.02,9.2477,0.07308372000038628
553.55,31.239,0.09186981829934451
154.92,10.533,0.09043877465090602
717.99,44.197,0.08051786741047542
28.769,11.364,0.05397899385673472
551.15,40.635,0.07395755677792196
962.32,57.582,0.07693022701699241
511.86,32.674,0.08964486297173603
451.61,12.112,0.061235074845219464
166.03,31.882,0.07821673238517927
135.08,17.278,0.09203307373776506
369.03,22.34,0.08523819106235646
99.416,18.02,0.04734904223591594
363.31,34.923,0.08760680779793897
859.9199999999998,44.479,0.08980586557517453
636.48,17.162,0.09359001445371842
258.63,27.781,0.07707096491204035
764.1599999999999,32.931,0.08786941337437293
756.61,35.502,0.0852933154245123
143.23,12.706,0.060072799715080984
687.64,31.935,0.08993926336468379
42.305,10.534,0.05686998677974117
560.96,25.629,0.09604930414712662
533.56,56.358,0.0859772392008987
318.3,-0.6809399999999999,0.057589408298515
319.64,23.753,0.09036015081824078
185.46,24.348000000000003,0.05821481104386717
52.05,12.845,0.04422570187978741
954.52,43.748,0.09113182848098968
936.45,16.508,0.09039437611207575
548.9,40.831,0.08573678268642171
181.85,16.084,0.09270197027579849
1109.1,41.547,0.08040330038397267
1073.2,45.917,0.09358087845390828
262.13,44.943,0.0754917210561461
624.89,29.459,0.08812226459523681
886.35,28.241,0.09320436249456492
62.034,-0.33642,0.06430039348099696
942.9,51.39,0.07394281435134756
829.35,35.981,0.09472814241881415
903.79,36.608,0.09353254116923207
90.605,17.772,0.07733435685925157
24.356,15.235,0.05091624396973284
1051.9,39.263,0.08525610338555374
1055.7,51.689,0.07921789872286066
400.87,11.468,0.07986359465096693
765.02,40.697,0.09119209893539915
350.04,27.322,0.09352788193574751
307.53,32.186,0.08689747538469726
1140.1,40.724,0.07894407878152335
241.24,35.761,0.08778034032344148
972.6,36.086,0.08512223741115772
868.83,49.966,0.0884059946783638
609.55,45.379,0.09146584293108145
58.347,12.295,0.05087245760500092
331.07,18.864,0.0856858266552394
342.5,2.1148,0.08369265021280714
69.964,15.88,0.05027036223922205
127.0,32.027,0.07426309589461286
145.74,4.3445,0.07462096208093813
703.56,45.237,0.0810348045345468
167.39,14.577,0.08954919321920735
894.5299999999999,37.531,0.0870029754771146
225.51,26.583,0.08755950939991194
290.31,17.711,0.08389220188950738
924.52,36.647,0.08713205265562342
476.92,34.668,0.08622637611926147
75.68399999999998,9.840000000000002,0.0580598025165074
253.43,8.920199999999998,0.07607845801112262
126.83,36.213,0.08540038077930724
945.02,54.973,0.07531179894293169
570.08,29.937,0.08875234820650005
1053.1,51.968,0.08580433675518333
351.35,38.426,0.08538966184011926
130.24,24.933,0.06379245915093407
975.28,43.928,0.07625043074754045
89.754,-4.2544,0.040242611473432825
640.18,43.538,0.08158449323405041
488.53,34.237,0.08802509764634789
603.51,45.37,0.0874577052053197
249.22,22.974,0.06983080206514529
465.58,40.503,0.07486617897488737
649.96,41.467,0.08067186486556589
1045.2,38.807,0.08400250651489279
42.376,13.343,0.043499823692710986
137.7,19.029,0.06513375714516594
1030.0,42.524,0.09267760794080608
227.95,39.398,0.08446970588772686
405.13,39.533,0.061725977271456275
985.81,32.718,0.08867647079904711
754.33,50.718,0.08633564862869969
949.65,46.684,0.08609972976498922
1075.6,47.591,0.09143019010236021
896.89,50.088,0.07805486821137889
168.87,17.677,0.08360097006181677
102.03,27.454,0.06540578920926331
461.49,34.297,0.0769287848024153
847.47,55.849,0.0723999873033267
215.87,5.8983,0.08491933805151375
909.04,48.807,0.08088940340791699
305.26,36.798,0.06666916646626185
394.12,27.011,0.08287175815191984
454.56,21.094,0.07699844777781036
930.24,34.255,0.09487367118054353
118.48,21.892,0.06663839494209427
314.97,32.257,0.09201305208538467
357.14,22.826,0.08249912663205161
484.5,26.666,0.09107872433332179
279.16,47.212,0.07176523353732978
137.05,33.023,0.08677912553505554
646.19,22.287,0.08571008206238195
255.41,-1.2908,0.08001890884005311
727.48,28.805,0.09782334289182618
732.46,27.618,0.08938648734811512
1052.5,52.24,0.08690062635782228
915.13,52.222,0.08742108518737875
355.54,18.739,0.07746194677202373
287.27,31.901,0.08450876811649503
903.5,26.163,0.08886746320371737
669.9,39.879,0.08738183424151671
1062.1,57.195,0.07766908313265485
161.6,25.077,0.09310131178886642
294.62,35.697,0.07046381688488826
925.94,52.469,0.0765109961708607
157.59,17.912,0.07366974165651519
810.13,48.748,0.08139678932590258
215.83,18.72,0.06711626022837003
166.25,9.9333,0.07799357490286014
39.547,4.1471,0.05197904813244977
986.21,48.793,0.08618643888278625
958.5,38.157,0.09193810002808211
577.5,42.686,0.08433108540858231
838.8099999999998,46.525,0.0857953736909658
926.8,53.774,0.08047511313431187
741.51,37.44,0.07997032835234014
820.39,52.766,0.08482315075733922
532.59,40.768,0.08034924328497305
961.59,33.486,0.09617652749096527
348.86,33.511,0.0910193331383383
1178.9,51.619,0.08763006753259245
386.56,41.573,0.06900956257907638
32.696,28.178,0.07312715937679955
370.24,45.514,0.05819188843490729
645.0,36.918,0.08394195523601167
192.67,31.086,0.06322046992434344
67.63,36.243,0.07336302897233607
172.63,7.2167,0.06595028632271677
444.28,27.516,0.07832114625055282
254.41,38.335,0.06163957389657222
551.91,17.937,0.09919814085257464
398.74,42.945,0.0643198890429428
68.078,24.601,0.05911042265492325
317.93,25.52,0.08977728639868116
69.454,20.044,0.06933484410895663
34.637,22.397,0.0657078294507689
655.29,37.788,0.08637409831429795
771.8099999999998,38.123,0.08863616390388905
40.827,12.794,0.056955474978767566
49.214,20.887,0.06014649755406546
579.63,23.938,0.08671808077632503
228.75,15.771,0.07984075329669209
584.02,35.276,0.08613719281622001
807.6699999999998,47.61,0.09049171445886477
157.68,19.137,0.07782237386152253
762.96,21.962,0.08815536027566595
566.61,20.39,0.09809615563345662
73.11,5.6742,0.06807606384579765
198.24,18.694,0.08244537006469195
330.79,4.912,0.08847197444307776
402.19,23.624,0.08066074462788672
785.5399999999998,26.742,0.07367523562364037
49.759,0.7273699999999999,0.04919359884889678
662.73,39.909,0.08350720036210842
1193.5,31.641,0.08762757101727464
29.83,26.674,0.04620185749361037
900.27,47.15,0.09001858083271248
721.0499999999998,35.627,0.08104748241365214
50.828,29.736,0.05890191540399317
39.024,9.1082,0.05497801559035068
95.256,26.509,0.07671259833818461
748.38,50.646,0.08313246016008476
1030.8,48.394,0.07609634850419754
220.61,22.214,0.09012046299758875
973.49,58.906,0.07245965387001195
171.47,35.564,0.08016780666318941
578.83,44.927,0.0799890148095091
706.52,42.727,0.08905272327122574
123.8,13.48,0.07269455232729019
892.5499999999998,52.67,0.08128899947052157
102.9,26.004,0.07994596808589044
1116.5,49.58,0.07695292831837695
235.59,41.534,0.08122380387640578
1042.0,59.437,0.08404571208576703
597.25,43.31,0.07660611897637622
25.827,19.151,0.04695722282686493
787.0599999999998,41.845,0.09267072687710878
1040.6,41.838,0.08314722315435509
471.39,32.469,0.09306491764614595
187.4,29.387,0.08435718831781426
230.89,10.287,0.061970331672301336
197.52,3.002,0.07678722163950265
377.9,38.466,0.06792834131343115
47.708,19.297,0.05415073205208742
525.34,33.116,0.08800883767639062
339.01,29.145,0.07859603093588872
295.73,29.208,0.08046283972052609
1038.2,37.876,0.09032496950514388
537.7,34.604,0.08371522395776211
120.44,9.1282,0.08369642847065939
998.72,42.508,0.09054274925696852
896.59,25.407,0.09716790051611814
735.25,45.698,0.08900897087393417
284.46,16.646,0.08030279866034187
958.61,48.477,0.09029339790419452
765.26,37.653,0.08103554543580903
551.99,27.233,0.06701743659851613
1089.9,58.871,0.07554349287111851
923.36,40.348,0.09233112703290951
440.37,15.755,0.08451996734351433
452.09,16.812,0.09254985068794593
229.22,5.7299,0.07244156682206614
1037.8,40.592,0.08328370360425642
604.69,14.403,0.09480802625439959
137.64,10.496,0.08258930695196622
206.5,25.96,0.07142505937872842
26.654,30.947,0.05922311647556004
301.37,21.92,0.09658888726425328
1071.8,48.002,0.08948852421035
958.33,31.57,0.09918483480135697
761.6799999999998,44.416,0.08653630317835599
983.59,48.079,0.07937886073078362
858.19,37.0,0.08404430749830283
1076.3,39.907,0.08409341160848711
201.68,24.374,0.0916298122706686
230.35,21.32,0.0904909563466323
1084.6,54.976,0.07704594152746445
97.4,23.906,0.07710970096099924
1015.3,46.464,0.08653347667957499
1016.1,57.558,0.07783512632689131
1079.8,55.092,0.08334493034004932
661.45,50.007,0.08745557902731434
412.98,9.0069,0.084172859262317
41.504,23.99,0.05807537941010225
1034.7,52.178,0.0823396640511267
445.21,44.183,0.08607159249005855
612.54,25.246,0.09904475938991937
45.743,24.374,0.0685989026114377
734.51,35.572,0.08563887606411524
956.1,37.915,0.08605983357326978
1059.5,47.717,0.08893935574314606
988.12,56.951,0.07454410028100264
74.245,6.8347,0.07732600455861278
336.45,37.129,0.07576240477273097
669.02,28.051,0.08713625485542047
678.96,27.598,0.09517371611129398
758.9299999999998,18.245,0.0937116687540476
1102.9,38.254,0.08879126901135487
234.72,29.616,0.07177168320540495
355.76,27.324,0.08470393717561843
797.02,50.407,0.08772108345609773
423.25,7.7904,0.0923820543820402
98.895,12.717,0.06987866567929538
305.42,35.493,0.07445536467917936
324.93,49.762,0.07950961773665963
982.24,16.422,0.0924078437863754
374.56,12.287,0.09016242823960277
192.3,18.777,0.09239258919714434
1075.4,43.292,0.08622164009791054
578.86,36.196,0.0841830690584244
537.9,42.061,0.08954871776144077
360.6,28.104,0.08109153620881898
931.53,44.499,0.0814634199228289
25.438,28.544,0.06206064609215219
641.58,32.448,0.08877792853575703
156.2,7.7556,0.07965284075321842
1269.9,51.13,0.0802279512889976
57.546,9.7705,0.048999521800963175
750.96,47.344,0.08722306921101482
349.12,16.353,0.09547894596295729
1078.8,39.256,0.09380962500581988
210.41,27.209,0.09290566108641166
519.67,27.157,0.09321003396501802
1034.4,42.554,0.08643404554281735
178.48,26.319,0.07975438584107489
1103.3,51.204,0.09053951809192098
702.49,47.23,0.08208914690215352
913.22,34.468,0.08104647456276387
878.36,27.756,0.08304007466576703
692.19,40.965,0.08396804350417333
557.54,37.041,0.09245516250928888
867.6599999999999,54.807,0.08761770599266958
726.96,36.43,0.08549646095023512
535.85,34.204,0.09154326849437402
168.97,28.137,0.04069609631854207
393.57,18.478,0.09561702713430875
135.68,9.6164,0.08210244821681302
1066.3,50.728,0.07428268344989136
307.1,25.407,0.0705826183285128
369.69,27.343,0.0696857416755475
621.6,43.329,0.08707126402940742
637.29,20.783,0.08983335121299509
169.56,8.1279,0.08634033607571319
1148.1,41.092,0.08248731674483506
916.08,48.565,0.07267040236271502
534.39,52.622,0.08090528865958667
92.255,33.411,0.07941734677772333
1045.4,47.865,0.08347108414334034
1076.4,43.182,0.0889828922766453
634.21,46.458,0.0887562405465583
1080.0,38.741,0.09348283218983593
108.41,19.835,0.053002115917863815
114.18,11.219,0.08396598183614083
645.99,44.418,0.07607902742172604
370.31,20.564,0.09294975503717424
1030.6,34.803,0.0852166554650247
562.16,17.808,0.061424612224790884
55.454,13.904,0.060904038757735174
882.27,44.151,0.08133898997335975
156.85,36.197,0.07404372844415036
601.68,23.895,0.09434282999175732
549.15,38.37,0.09167466323929997
982.24,51.384,0.08023643716803298
427.39,25.35,0.07147150855140388
889.74,49.647,0.07694010937283456
795.32,37.696,0.08471126750420753
574.9,18.217,0.08883290537131559
874.26,37.413,0.08817734947072971
517.86,35.238,0.08259148167370359
328.94,32.398,0.07213515913465122
224.65,22.989,0.08650376526214881
664.08,37.035,0.0897152730464072
809.72,32.631,0.09371118121618849
199.71,26.963,0.04113424058751746
1087.1,44.792,0.08936507906857662
700.53,40.36,0.09244791266885734
185.91,-0.31469,0.08812288644227431
1122.9,51.317,0.08526114797260083
507.48,35.823,0.08103553271569545
1146.2,40.831,0.09164862896210929
280.83,17.167,0.09151724317763345
52.085,6.4632,0.05907650159504884
188.46,16.891,0.08203116770962622
280.27,28.784,0.07904875221633346
26.523,7.6391,0.040909375639208996
449.54,34.336,0.09434887448883836
127.63,14.172,0.05583119641808053
967.81,33.377,0.09462492366107095
702.24,26.896,0.08452497328541564
867.69,53.964,0.07998525239073005
988.81,37.052,0.09558262385014965
107.28,9.0346,0.07439506303322822
1068.0,43.705,0.07686051366583317
281.57,32.748,0.0678688134339275
669.66,52.071,0.06770512128681466
51.195,24.889,0.05106791447358808
621.56,31.259,0.09682467602138033
195.99,26.993,0.06533398282476205
480.08,24.669,0.0896176096634813
1021.4,36.429,0.08795611461349583
1078.7,42.643,0.08694138479453961
775.7799999999999,31.734,0.09356517639073725
253.06,25.8,0.08802657461891479
186.19,15.85,0.09099519500765309
218.39,33.762,0.06558564525642552
453.49,39.699,0.07771015703353365
258.91,34.083,0.09036256960646151
780.47,30.011,0.08952493909662466
281.91,14.287,0.0944566122958271
221.41,31.261,0.07905854039905828
551.91,31.735,0.08995472551137507
72.149,24.704,0.0585689913464008
981.3,55.326,0.08776638684215383
111.87,32.02,0.08467735198680044
536.69,41.593,0.08068366012334034
982.6,46.244,0.07637661155746964
128.75,7.8357,0.08023851387508601
380.45,13.942,0.09735891423972429
119.46,11.692,0.0787144859423699
135.25,26.439,0.05656422045405624
580.62,26.193,0.08145828880378711
358.67,29.892,0.08369780648036027
1073.7,44.629,0.08635043617738984
340.91,24.182,0.09674746959343099
474.18,26.514,0.09511479472133252
720.31,25.151,0.08870334716766715
104.48,15.247,0.04520086133748474
192.95,32.428,0.07572354419950585
222.73,16.842,0.07855279033864314
1082.7,36.193,0.09339515939778649
1097.2,41.118,0.08219694663385335
1216.6,40.882,0.08962903621058027
133.55,34.909,0.08025292923036534
878.64,38.88,0.08370412639750414
994.46,29.593,0.0908139255587017
170.95,24.822,0.08562860308553395
605.56,24.889,0.08625006559603894
119.22,3.6538,0.07863656939049812
91.466,26.859,0.07224495331734551
1086.0,52.244,0.07929729923625786
791.1699999999998,43.122,0.044078518303462
202.38,15.219,0.07671657954141817
854.44,40.528,0.09406315482163978
131.2,25.242,0.05131376790353068
47.626,27.361,0.04824160985384655
89.411,6.0911,0.06323466737416866
684.17,35.139,0.0936493991367302
1107.7,54.88,0.08714943854009763
758.9199999999998,34.462,0.07658166012473636
661.9,46.936,0.07784294255939916
133.84,36.665,0.07340320623322216
919.17,54.571,0.08718382804147967
647.61,46.509,0.08187457451781342
132.65,22.502,0.07196850706118338
304.15,30.574,0.08072063489186981
288.36,28.126,0.07277820806599845
898.1599999999999,37.635,0.0945617934327476
45.661,18.322,0.0522998762579337
177.78,0.7637,0.046271282363218286
40.92,19.017,0.059690119380238764
1070.5,51.609,0.07592456631359833
562.47,33.897,0.08569154355451519
562.15,21.694,0.0866367686755887
128.44,33.215,0.070694358635353
716.46,39.535,0.08544682072313939
1009.5,42.802,0.08971546109719784
353.33,38.036,0.08945263411710985
1184.3,52.267,0.07958803742527382
540.56,35.659,0.08988545040642111
507.02,26.879,0.09124768482580818
316.33,45.798,0.08804876492964557
161.93,1.3871,0.07746897024799974
811.37,49.923,0.07758464689641162
1067.1,32.898,0.09738584106340244
713.79,34.606,0.09168036881997266
597.78,34.499,0.08556871087480093
621.78,41.396,0.08186994980401774
1051.2,53.877,0.07813303257784919
283.87,21.418,0.07490456157655562
574.37,28.72,0.08181074821624235
132.96,13.421,0.06883966361510531
276.26,18.284,0.07728294537698785
121.04,16.841,0.07664613548171682
228.98,10.315,0.09131108727484476
415.72,33.892,0.07834459651964572
607.07,38.446,0.09214259949267094
143.51,12.801,0.07644468013668214
904.06,47.568,0.07925017427713095
491.46,35.315,0.09103688260301532
45.845,29.067,0.07139681326793643
469.56,28.003,0.09780871826573886
871.4299999999998,30.177,0.08856833292657441
538.81,40.106,0.08853911483482585
757.26,51.233,0.0766827695009969
849.57,35.557,0.09525991113390381
182.12,32.239,0.0906712842590955
187.88,12.266,0.08635627347114987
824.4299999999998,54.221,0.07539348576737587
363.94,20.331,0.0754486042281508
151.54,1.2901,0.06419519101063863
54.033,1.8759,0.05579467027521185
716.98,52.533,0.0891546328855514
635.43,36.099,0.09589298282593278
84.039,10.222,0.06388997841947822
536.11,34.342,0.07818598194389581
277.67,19.299,0.08287840630361845
105.2,37.541,0.07085905086358901
144.47,12.095,0.08334334702280463
140.65,6.0879,0.08836482207924282
52.918,13.762,0.04961033551475861
226.25,-2.8842,0.040209454771919145
1209.1,45.548,0.06611076117999083
330.48,32.622,0.08201410037596923
93.899,25.638,0.07552709585098062
920.26,42.21,0.09187659167908989
154.0,35.689,0.08176489900484926
403.21,30.426,0.0783908060319048
99.138,13.672,0.0673279842988375
105.14,12.602,0.06950257785861427
921.26,40.574,0.08466395313886542
530.96,26.733,0.09612346013111017
37.292,11.496,0.055279958361335965
632.18,37.95,0.0812992706140798
504.92,44.17,0.07515438881242802
1069.5,57.392,0.0868367869458851
82.899,2.2932,0.05120896494626971
239.43,21.138,0.08614533283643556
459.98,29.972,0.08688642420478938
708.8,31.089,0.0969845429057616
37.241,16.03,0.05120932880892641
915.19,35.707,0.09443234646670944
332.75,34.326,0.08804550109396792
267.9,22.681,0.08291531484538384
853.36,32.103,0.08971629603421144
1055.6,51.893,0.08753268538626585
698.89,35.118,0.08679680253378164
609.99,45.494,0.08055134667001498
817.84,24.569,0.07760731785615096
1045.0,29.828,0.08931683841710669
546.44,21.094,0.08285555697090459
136.37,15.048,0.06222558073688568
723.47,47.494,0.09014550912653539
28.922,16.871,0.05356447954260159
471.99,42.244,0.0760427582513474
128.24,21.519,0.04691653832859493
1060.3,49.765,0.0889426043087134
789.62,22.005,0.09936111263284718
705.46,46.513,0.08312640534727238
967.01,57.487,0.08520888616065637
620.12,41.751,0.09132224424886388
94.31,26.153,0.07267916605714732
926.88,40.901,0.09090740650522885
725.15,50.117,0.08241346182173778
115.27,29.724,0.079231625088519
994.49,51.997,0.08809418470159307
159.77,26.513,0.048176381604918446
1129.0,51.32,0.08132800005285806
337.9,36.072,0.08000709386257016
720.49,51.75,0.07684828526784769
1068.0,50.211,0.0876804946986594
722.0,48.025,0.0867748908555114
1006.9,54.086,0.08594654612144294
1092.6,61.254,0.07956930468231488
1071.1,31.043,0.0975096653621657
260.78,24.313,0.08582432752111863
109.32,17.889,0.08020041460384499
73.223,15.74,0.07415142403803913
909.37,55.677,0.08232201267878396
326.57,18.933,0.08637670265027597
89.27599999999998,20.582,0.0414421881475342
408.64,24.048,0.09919392185567541
1131.0,45.877,0.08942865109891418
265.21,38.202,0.08664090961985525
566.13,33.965,0.08008510885691512
124.41,23.113,0.0762155184322468
737.7999999999998,40.134,0.08757232021319418
1034.9,57.171,0.08529506305367457
283.01,16.572,0.0728243843310544
48.42,20.761,0.05732750438087236
152.33,11.267,0.08288437629506838
415.0,47.838,0.07717234457931187
740.98,55.323,0.06930596063140898
693.86,40.007,0.09499940446191159
117.24,30.846,0.062179542377005716
1105.9,41.612,0.09429137699324126
247.77,15.758,0.08633329230427916
1011.6,59.794,0.0819912963211496
694.51,32.175,0.09703001152314926
315.13,23.315,0.08114057718093674
368.32,26.971,0.08226328355350022
580.36,20.791,0.08572783196402353
459.52,41.278,0.08090209196471757
450.38,17.973,0.08655397632909224
37.21,7.0837,0.04907797535364799
680.28,34.245,0.07703855931582838
1151.1,32.343,0.07852090378748335
156.86,31.192,0.04656552687351266
919.78,50.478,0.0802233316626635
1061.6,48.484,0.08174448189613472
576.44,19.679,0.08286855976361245
1073.4,63.041,0.08140181618246795
759.1799999999998,39.493,0.09177131777194947
83.061,9.1811,0.07270506804467418
1017.0,54.028,0.07872630266815159
197.38,30.319,0.07537615536004041
982.56,58.377,0.07355212325248225
454.49,30.461,0.08147102525041001
839.73,46.533,0.09001275048204496
1128.1,30.413,0.08057733842992776
960.82,48.528,0.09073269393554768
328.88,16.356,0.0843889363974813
862.71,45.009,0.08536309673231006
833.02,32.395,0.08556188531778125
728.77,37.138,0.09430533087271396
143.95,34.914,0.08192281388858862
521.69,29.042,0.08301465517440659
914.41,52.74,0.0705397790054222
718.73,33.357,0.09568726953213723
621.58,43.426,0.08097888104545202
718.99,31.763,0.09396383137193874
348.47,29.846,0.0823587228052067
608.35,34.203,0.09133426372470616
585.62,30.885,0.08714309505931586
815.12,38.65,0.09450478374795926
406.21,23.178,0.08294150838281271
215.39,10.009,0.08484306274913728
123.45,29.213,0.08629509020012263
963.1400000000002,40.069,0.08285167485707168
152.87,34.785,0.08319884570208833
1093.9,34.579,0.08377845769216301
562.37,28.709,0.08378784060982339
664.2,33.957,0.08511309499520375
833.12,49.531,0.08385536668377573
968.75,57.853,0.0805315294841116
1073.9,38.595,0.08540046780006812
226.21,41.5,0.08445991591784718
560.13,23.796,0.09429313035635732
337.73,10.978,0.08142660471661013
858.88,44.418,0.08114442973140398
212.46,23.421,0.08486617348785265
323.71,34.328,0.06340446109773497
980.45,54.173,0.08692947538805529
214.86,27.009,0.08649123154201473
381.48,12.477,0.09790211795784265
1093.5,49.705,0.08747769426807354
193.94,14.372,0.08546569852267596
1011.2,40.872,0.09399901378083901
746.15,33.419,0.08045832955073506
981.54,21.848,0.08674849702296773
85.444,13.686,0.05183814176340246
220.04,30.237,0.07126007229367859
1032.9,35.065,0.09627715623857395
84.846,20.116,0.06900974700766702
830.98,41.564,0.08054041754403453
53.238,28.852,0.06948599652130981
47.448,-0.6383999999999999,0.058386599925947684
473.5,20.031,0.09498181926392198
52.194,31.074,0.06818738233770053
470.27,36.861,0.09073095896599453
702.92,32.825,0.08455286477821757
61.919,18.249,0.04339854267450075
58.635,9.8263,0.06868935784610315
1027.3,53.679,0.08297312623561602
520.41,3.3378,0.04133786796446072
1167.5,48.099,0.07896556038801247
95.3,14.025,0.0670945982086364
123.66,15.177,0.06341800931514222
500.93,32.593,0.08173607698880249
426.61,41.401,0.08322826262225778
144.4,32.219,0.07961836451446631
695.83,29.631,0.08467826087464059
348.45,30.279,0.07525125924726025
